No,Date,PlayerName,WinLose,1st2nd,Opponent,Game
1,20161224,藤井聡太,Win,後,加藤一二三,第30期竜王戦 ６組 ランキング戦 1回戦
2,20170126,藤井聡太,Win,先,豊川孝弘,第43期棋王戦 予選 2回戦
3,20170209,藤井聡太,Win,後,浦野真彦,第30期竜王戦 ６組 ランキング戦 2回戦
4,20170223,藤井聡太,Win,先,浦野真彦,第67回NHK杯戦 予選 1回戦
5,20170223,藤井聡太,Win,先,北浜健介,第67回NHK杯戦 予選 2回戦
6,20170223,藤井聡太,Win,先,竹内雄悟,第67回NHK杯戦 予選 決勝
7,20170301,藤井聡太,Win,後,有森浩三,第67期王将戦 一次予選 1回戦
8,20170310,藤井聡太,Win,後,大橋貴洸,第48期新人王戦 本戦 2回戦
9,20170316,藤井聡太,Win,先,所司和晴,第30期竜王戦 ６組 ランキング戦 3回戦
10,20170323,藤井聡太,Win,先,大橋貴洸,第43期棋王戦 予選 3回戦
