No,Date,PlayerName,WinLose,1st2nd,Opponent,Game
1,20200403,藤井聡太,Win,先,千田翔太,第33期竜王戦 ３組 ランキング戦 準決勝
2,20200410,藤井聡太,Win,後,菅井竜也,第61期王位戦 白組 3回戦
3,,藤井聡太,,,杉本昌隆,第33期竜王戦 ３組 ランキング戦 決勝
4,,藤井聡太,,,佐藤天彦,第91期棋聖戦 本戦 準決勝
5,,藤井聡太,,後,阿部健治郎,第61期王位戦 白組 5回戦
6,,藤井聡太,,,大橋貴洸,第68期王座戦 二次予選 決勝
7,,藤井聡太,,,,第70期王将戦 挑戦者決定リーグ戦
8,,藤井聡太,,,塚田泰明,第70回NHK杯戦 本戦 1回戦
